"State,City",Population
"Oklahoma,Taloga",305
"Iowa,Meservey",305
"North Carolina,Cedar Rock",305
"Pennsylvania,Coral",305
"New York,Hortonville",305
"Nebraska,Lawrence",305
"Iowa,Mooar",305
"Texas,McLeod",305
"Nebraska,Long Pine",305
"Illinois,Royal Lakes",305
"Wyoming,Ten Sleep",305
"Idaho,Yellow Pine",305
"Alabama,Waldo",305
"Pennsylvania,Barkeyville",305
"North Dakota,Bowbells",305
"Oklahoma,Fitzhugh",305
"Louisiana,Quitman",305
"Colorado,Grand Lake",305
"Georgia,Hickox",305
"Utah,Henrieville",305
"Kentucky,Sparta",305
"Minnesota,Comfrey",305
"Mississippi,Sumner",305
"Wisconsin,Minocqua",305
"Iowa,Arthur",305
"New Mexico,Crystal",305
"Ohio,Brownsville",305
"West Virginia,Eskdale",305
"Illinois,Alma",304
"Oklahoma,Gregory",304
"Nevada,Sutcliffe",304
"Minnesota,Freeborn",304
"Kansas,Moline",304
"Oregon,Dillard",304
"Kentucky,Sadieville",304
"Nevada,Nixon",304
"Kansas,Tecumseh",304
"Alaska,Northway",304
"Texas,Trent",304
"Missouri,Holt",304
"Alaska,Lower Kalskag",304
"Idaho,Wardner",304
"Washington,Green Bluff",304
"Iowa,Fort Atkinson",304
"Texas,Kingsbury",304
"Ohio,St. Johns",304
"Tennessee,New Deal",304
"North Carolina,Kelford",303
"Ohio,Glenmont",303
"Utah,Montezuma Creek",303
"Pennsylvania,Berrysburg",303
"Ohio,Nashville",303
"Illinois,Donovan",303
"Wisconsin,Briggsville",303
"California,Hornbrook",303
"New York,Salisbury Center",303
"Ohio,Sinking Spring",303
"Nebraska,Pleasant Dale",303
"Illinois,Brocton",303
"Idaho,Bliss",303
"Idaho,Dietrich",303
"Ohio,Beallsville",303
"Indiana,Pine Village",303
"Washington,Malone",303
"Michigan,Grand Beach",303
"Arizona,Oak Creek Canyon",303
"Texas,Bedias",302
"Illinois,Ransom",302
"Nebraska,Clatonia",302
"Louisiana,Hall Summit",302
"Oklahoma,Medicine Park",302
"Maryland,Moscow",302
"West Virginia,Newburg",302
"New York,Deferiet",302
"West Virginia,Kincaid",302
"Ohio,Port William",302
"New York,Holland Patent",302
"Ohio,Potsdam",302
"Texas,Mingus",302
"Nebraska,Staplehurst",302
"Minnesota,Gary",301
"Nebraska,Litchfield",301
"Illinois,Jeffersonville",301
"Kentucky,Druid Hills",301
"Oklahoma,Gowen",301
"California,Dobbins",301
"California,Sierraville",301
"New York,Plessis",301
"Illinois,Mason",301
"California,Beckwourth",301
"Texas,Anderson",301
"Illinois,McCook",301
"Utah,Junction",301
"Minnesota,Cyrus",301
"Iowa,Keswick",301
"Vermont,Greensboro Bend",301
"North Carolina,Coinjock",301
"Ohio,Harrisburg",301
"Wisconsin,Burnett",300
"Alabama,Uriah",300
"Pennsylvania,Tunnelhill",300
"Florida,Miccosukee",300
"Iowa,Ionia",300
"North Carolina,Gold Hill",300
"Kentucky,Trenton",300
"Texas,Avinger",300
"North Carolina,Waco",300
"Iowa,Cantril",300
"South Dakota,Ethan",300
"Ohio,Wilmot",300
"Virginia,Hiltons",300
"Indiana,Hazleton",300
"Pennsylvania,Laurelton",300
"Ohio,Chesterhill",300
"California,Lake Almanor West",300
"Texas,Abbott",300
"California,Orick",300
"South Carolina,Harbor Island",300
"Ohio,Tremont City",299
"North Carolina,Valle Crucis",299
"New York,Richville",299
"Kentucky,Ezel",299
"Maryland,Garretts Mill",299
"South Carolina,Atlantic Beach",299
"Louisiana,Gilbert",299
"California,Coffee Creek",299
"Oklahoma,Cameron",299
"Kansas,Mapleton",299
"Pennsylvania,Elderton",299
"Arkansas,Harrell",299
"Mississippi,Silver City",299
"Missouri,Frohna",299
"Illinois,Raleigh",299
"North Carolina,Castalia",299
"Texas,Christoval",299
"Minnesota,Alvarado",299
"North Dakota,Arthur",299
"South Dakota,Enemy Swim",299
"Washington,Prescott",299
"Washington,Neilton",299
"South Carolina,Richburg",299
"Georgia,Epworth",299
"Oregon,Paisley",299
"Nevada,Blue Diamond",299
"Virginia,Quinby",299
"Louisiana,Evergreen",298
"Arkansas,Strong",298
"Florida,St. Marks",298
"Oklahoma,Ralston",298
"Oklahoma,Ripley",298
"Arkansas,Magness",298
"Iowa,Goose Lake",298
"Ohio,Tuppers Plains",298
"Utah,Leamington",298
"Michigan,Clifford",298
"Indiana,Staunton",298
"Arkansas,Strawberry",298
"Wisconsin,Egg Harbor",298
"Indiana,Somerville",298
"Montana,Joplin",298
"Oregon,Holley",298
"Pennsylvania,Elco",298
"Illinois,Prairietown",298
"Oklahoma,Belfonte",298
"Texas,La Paloma Addition",298
"Pennsylvania,Cove Forge",298
"Pennsylvania,Elberta",297
"Ohio,Vincent",297
"Kentucky,Yelvington",297
"Iowa,Pisgah",297
"Utah,Veyo",297
"Wyoming,Encampment",297
"North Dakota,St. Thomas",297
"Illinois,Mossville",297
"Texas,Taylor Landing",297
"North Carolina,Salemburg",297
"Ohio,Nellie",297
"Indiana,New Point",297
"Wisconsin,Hager City",297
"Oklahoma,Lenapah",297
"Kansas,Lowell",297
"Wisconsin,Oliver",297
"Ohio,Chickasaw",297
"Arizona,Pisinemo",296
"Oklahoma,Kaw City",296
"Minnesota,Oslo",296
"Nebraska,Hoskins",296
"North Dakota,Halliday",296
"Arizona,Wall Lane",296
"North Carolina,Bostic",296
"Alaska,Nulato",296
"Washington,Almira",296
"Oklahoma,Gotebo",296
"Indiana,Wingate",296
"Vermont,North Hartland",296
"Pennsylvania,New Ringgold",296
"Mississippi,Crosby",296
"Pennsylvania,McKee",296
"Arizona,Chloride",296
"Pennsylvania,Numidia",296
"Ohio,Bladensburg",296
"Colorado,Johnson Village",296
"Virginia,Bland",296
"Kansas,McCune",296
"Iowa,Greeley",296
"Oklahoma,Crescent Springs",296
"Kentucky,Pleasant View",296
"Kansas,Mound Valley",295
"Oklahoma,Dover",295
"Michigan,Clayton",295
"Utah,Bicknell",295
"Missouri,Spickard",295
"Virginia,Brodnax",295
"West Virginia,Fairview",295
"Wisconsin,Mindoro",295
"Michigan,Elberta",295
"California,Midpines",295
"Pennsylvania,Strausstown",295
"California,Point Reyes Station",295
"Michigan,Haring",295
"Texas,Goldsmith",295
"South Carolina,Lobeco",295
"Indiana,Newtown",295
"Colorado,Eldorado Springs",295
"Illinois,Table Grove",295
"Michigan,Grand Marais",295
"Pennsylvania,Rogersville",295
"Ohio,Casstown",294
"Wisconsin,Friesland",294
"New York,McLean",294
"Nebraska,Spencer",294
"Washington,Gorst",294
"Missouri,Laclede",294
"Kentucky,Brownsboro Village",294
"New York,Redwood",294
"South Dakota,Mountain Plains",294
"Oklahoma,North Miami",294
"North Dakota,Carson",294
"Missouri,Saginaw",294
"Pennsylvania,Paxtonville",294
"Texas,Goodrich",294
"Indiana,Dubois",294
"Puerto Rico,Toaville",294
"Louisiana,Rio",294
"Pennsylvania,Le Raysville",293
"Iowa,Kellerton",293
"Arkansas,Delight",293
"Iowa,Lytton",293
"Alaska,Akiak",293
"Oregon,Days Creek",293
"Michigan,Oakley",293
"Kansas,Elbing",293
"Iowa,Waucoma",293
"Pennsylvania,Finleyville",293
"Illinois,Cisco",293
"West Virginia,Durbin",293
"Arkansas,Pleasant Grove",293
"Illinois,Elizabethtown",293
"Pennsylvania,Heckscherville",293
"South Dakota,Cherry Creek",293
"Minnesota,Wilmont",293
"Nebraska,Hadar",292
"Washington,Clayton",292
"Virginia,Alberta",292
"Kansas,Elk City",292
"Minnesota,Chandler",292
"North Dakota,Powers Lake",292
"Arizona,Winkelman",292
"New Mexico,Seboyeta",292
"Indiana,Roann",292
"Arizona,So-Hi",292
"Minnesota,Calumet",292
"Oklahoma,Tribbey",292
"West Virginia,Harpers Ferry",292
"Connecticut,Riverton",292
"West Virginia,Rachel",292
"Florida,Ocean Breeze",292
"Vermont,Highgate Springs",292
"Oklahoma,Grant",292
"California,San Geronimo",292
"Ohio,Leesville",292
"Pennsylvania,Crucible",292
"Maryland,Glen Echo",291
"Kansas,Ransom",291
"Illinois,Butler",291
"Michigan,Michiana",291
"Virginia,Surry",291
"Montana,Starr School",291
"New York,Pierrepont Manor",291
"Nevada,Dyer",291
"Missouri,Centerview",291
"Pennsylvania,Pymatuning North",291
"Missouri,Kinloch",291
"Tennessee,Garland",291
"California,Manton",291
"South Dakota,Wakpala",291
"Wisconsin,Amherst Junction",291
"Pennsylvania,Bowers",291
"Pennsylvania,Foxburg",291
"Iowa,Fertile",291
"Wisconsin,Sheldon",291
"Alabama,Horn Hill",291
"North Carolina,Hallsboro",291
"Utah,New Harmony",290
"Michigan,Owendale",290
"Kansas,Wetmore",290
"North Carolina,Fairfield",290
"Georgia,Bluffton",290
"Michigan,Lupton",290
"Alaska,Holy Cross",290
"Missouri,Everton",290
"Minnesota,Storden",290
"Arkansas,Cash",290
"Kentucky,Gamaliel",290
"North Dakota,Edmore",290
"Florida,McIntosh",290
"Oklahoma,Oktaha",290
"New Mexico,La Jara",290
"Louisiana,Belcher",290
"Louisiana,Pleasure Bend",290
"West Virginia,Kimberly",290
"Missouri,New Hampton",290
"Minnesota,Lake George",290
"Kentucky,Pathfork",290
"Pennsylvania,Salona",289
"Missouri,Easton",289
"Iowa,Barnum",289
"Ohio,Uniopolis",289
"Iowa,Hornick",289
"North Dakota,St. John",289
"Louisiana,Dodson",289
"Ohio,Kelleys Island",289
"Oklahoma,Jennings",289
"Iowa,Rhodes",289
"Illinois,Colp",289
"Pennsylvania,Taylorstown",289
"West Virginia,Glen Fork",289
"Montana,Denton",289
"Illinois,Seymour",289
"North Dakota,Logan",289
"Louisiana,Midland",289
"Florida,Nobleton",289
"Florida,Floridatown",289
"Mississippi,Arkabutla",289
"Michigan,Bruce Crossing",289
"Virginia,Callaghan",289
"Texas,Tuleta",289
"New Mexico,Arroyo Hondo",288
"Kansas,Grainfield",288
"Illinois,Campbell Hill",288
"Washington,Glenwood",288
"Illinois,Jewett",288
"Arkansas,Russell",288
"Arkansas,Deer",288
"Connecticut,Cannondale",288
"Arizona,San Miguel",288
"Alabama,Gaylesville",288
"Idaho,Harrison",288
"Nebraska,Pilger",288
"Wisconsin,North Lake",288
"Georgia,Shady Dale",288
"Michigan,Custer",288
"Nebraska,Carroll",288
"Ohio,New Haven",288
"Oklahoma,Little Ponderosa",288
"California,Desert Center",288
"Pennsylvania,Markleysburg",287
"Montana,Hinsdale",287
"Nebraska,Gurley",287
"Mississippi,Chunky",287
"Kansas,Easton",287
"Oklahoma,Coleman",287
"Nebraska,Wolbach",287
"Ohio,Rossburg",287
"California,Cassel",287
"Kentucky,Smithland",287
"Minnesota,Clinton",287
"New York,Hall",287
"Vermont,South Londonderry",287
"Oklahoma,Indiahoma",287
"Indiana,West Harrison",287
"California,Benton",287
"Alabama,Gordon",287
"Virginia,Sussex",287
"Mississippi,Moselle",287
"Ohio,Salem Heights",287
"California,California Pines",286
"Illinois,Owaneco",286
"West Virginia,Henlawson",286
"Illinois,Woodland",286
"South Dakota,Toronto",286
"Arizona,Cornfields",286
"Nebraska,Garland",286
"Wisconsin,Winter",286
"Louisiana,Saline",286
"Pennsylvania,Eau Claire",286
"Nebraska,Lakeview",286
"South Dakota,Pine Lakes Addition",286
"Tennessee,Auburntown",286
"Wisconsin,Hollandale",286
"Ohio,Chatfield",286
"Texas,Camargito",286
"Pennsylvania,Spartansburg",286
"Ohio,Darbyville",286
"Montana,Clyde Park",286
"Ohio,East Fultonham",286
"Michigan,Snover",286
"Georgia,Barwick",286
"Minnesota,Lewisville",286
"Georgia,Morganton",286
"Nebraska,Benedict",285
"Minnesota,Lismore",285
"Kansas,Burns",285
"Nebraska,Chapman",285
"New Mexico,Ensenada",285
"Utah,Snowville",285
"Texas,Edroy",285
"Tennessee,Statesville",284
"Ohio,Woodstock",284
"Indiana,Edwardsport",284
"Vermont,Jacksonville",284
"Nevada,Double Spring",284
"Oklahoma,Kinta",284
"West Virginia,Bud",284
"Puerto Rico,Candelero Abajo",284
"Washington,Elmer City",284
"Utah,Koosharem",284
"South Carolina,McConnells",284
"Indiana,Sandborn",284
"Oklahoma,Francis",284
"Wisconsin,Lake Lorraine",284
"Texas,Barstow",283
"Kansas,Turon",283
"Georgia,Tallulah Falls",283
"Missouri,Oakwood Park",283
"Maryland,Flintstone",283
"Illinois,Oakdale",283
"Wyoming,Kaycee",283
"California,Clear Creek",283
"Minnesota,Riverland",283
"Nevada,Fort McDermitt",283
"Missouri,Conception",283
"Iowa,Onslow",283
"Kentucky,Fancy Farm",283
"North Carolina,Hiddenite",283
"North Dakota,Des Lacs",283
"Arizona,Carrizo",283
"Minnesota,Pine Point",283
"Ohio,Rosewood",283
"North Carolina,Farmington",283
"Oklahoma,Canadian Shores",283
"Colorado,No Name",283
"Oklahoma,Bessie",282
"Illinois,Elliott",282
"South Dakota,Bristol",282
"Missouri,Henrietta",282
"North Dakota,Oxbow",282
"North Dakota,Gackle",282
"West Virginia,Omar",282
"Michigan,Emmett",282
"Kentucky,Dover",282
"Iowa,Leland",282
"Minnesota,Ruthton",282
"Illinois,Joppa",282
"Texas,Goree",282
"Montana,Condon",282
"Oklahoma,Butler",282
"Texas,Manuel Garcia",282
"Texas,Westbrook",282
"Indiana,Millhousen",282
"California,Keene",282
"Washington,Klickitat",282
"South Dakota,Faith",282
"New Mexico,Pajarito Mesa",282
"Pennsylvania,Harmonsburg",281
"Missouri,Armstrong",281
"Louisiana,Chataignier",281
"Colorado,Red Cliff",281
"Illinois,Palmer",281
"Wisconsin,Sobieski",281
"Indiana,Dupont",281
"Montana,Ryegate",281
"Utah,Hanksville",281
"Colorado,Jamestown",281
"Ohio,Good Hope",281
"Michigan,Ewen",281
"Illinois,Bardolph",281
"Missouri,Perkins",281
"West Virginia,Bramwell",281
"Arkansas,Newhope",281
"Pennsylvania,Homewood at Martinsburg",281
"Oklahoma,Wanette",281
"Kansas,Greeley",281
"Oregon,Camp Sherman",281
"Virginia,Dungannon",281
"Kentucky,Salvisa",281
"New Jersey,Lakeside-Beebe Run",281
"Pennsylvania,Townville",280
"Pennsylvania,West Liberty",280
"South Dakota,Egan",280
"Iowa,Moscow",280
"Missouri,Stella",280
"Minnesota,Dakota",280
"Missouri,Pattonsburg",280
"Minnesota,Frost",280
"Ohio,Marengo",280
"Ohio,New Athens",280
"Montana,Herron",280
"Nebraska,Brule",280
"Minnesota,Murdock",280
"Mississippi,Bond",280
"California,Manchester",280
"Utah,Kingston",280
"Arkansas,Lost Bridge Village",280
"North Carolina,Ashley Heights",280
"Tennessee,Hickman",280
"Kentucky,Rabbit Hash",280
"Missouri,McCord Bend",279
"New Jersey,New Gretna",279
"Alaska,Elim",279
"Texas,Mobile City",279
"West Virginia,Bradshaw",279
"Oregon,Westport",279
"Illinois,Standard",279
"Pennsylvania,Sandy Ridge",279
"South Dakota,Doland",279
"Missouri,Rushville",279
"Illinois,Forest City",279
"North Dakota,Munich",279
"Iowa,Holland",279
"Nebraska,Lodgepole",279
"Michigan,Lake Angelus",279
"Maryland,Deal Island",279
"Massachusetts,Lenox Dale",279
"Montana,Plevna",278
"Washington,Aberdeen Gardens",278
"Iowa,Modale",278
"Alabama,Madrid",278
"Missouri,Vibbard",278
"Iowa,Deloit",278
"Pennsylvania,Jefferson",278
"Pennsylvania,Creekside",278
"Oregon,Ukiah",278
"Missouri,Bunker",278
"Pennsylvania,Mahaffey",278
"Ohio,Aquilla",278
"California,Crows Landing",278
"Montana,Rockvale",278
"Alaska,Tuluksak",278
"North Carolina,Stovall",277
"Alabama,Fredonia",277
"Oklahoma,Rocky",277
"Ohio,Sherrodsville",277
"California,Canby",277
"Pennsylvania,Thompson",277
"Pennsylvania,Commodore",277
"Minnesota,Grygla",277
"West Virginia,Kistler",277
"Illinois,Medora",277
"Colorado,Idledale",277
"Arizona,Kino Springs",277
"Arkansas,Hickory Ridge",277
"West Virginia,Carolina",277
"California,Del Dios",277
"Minnesota,Hackensack",277
"California,Avery",277
"Oklahoma,Caney",277
"New Mexico,Sagar",277
"New York,Fleischmanns",276
"Oklahoma,Agra",276
"Oklahoma,Rattan",276
"South Carolina,Ruby",276
"Arizona,Dateland",276
"Pennsylvania,Mill Village",276
"Puerto Rico,Pueblito del Carmen",276
"New York,Captree",276
"North Carolina,Walstonburg",276
"Missouri,Augusta",276
"New Mexico,Madrid",276
"Arkansas,Viola",276
"Arizona,East Globe",276
"Kentucky,Manor Creek",276
"Oregon,Trent",276
"Rhode Island,Foster Center",276
"Alaska,Koyuk",276
"Nebraska,Otoe",276
"Washington,Lake Cavanaugh",276
"Indiana,Shamrock Lakes",276
"Oklahoma,Jet",276
"New York,Piffard",276
"Montana,Roberts",276
"Illinois,East Carondelet",276
"Texas,Richland Springs",275
"North Carolina,Stokes",275
"Utah,Woodland",275
"Mississippi,Elizabeth",275
"Alabama,Newbern",275
"South Carolina,Glendale",275
"Arkansas,Moro",275
"Ohio,Hills and Dales",275
"Iowa,Frederika",275
"Nebraska,Wallace",275
"Louisiana,Georgetown",275
"New Mexico,Lumberton",275
"Ohio,Mitiwanga",275
"Mississippi,Glen Allan",275
"Texas,Lake Bridgeport",275
"Oklahoma,Haworth",275
"Oklahoma,Mulhall",275
"Louisiana,Bayou Goula",275
"Missouri,Wheatland",275
"Michigan,Mears",275
"Georgia,Girard",275
"Ohio,Dellroy",275
"Ohio,Helena",275
"California,Smith Corner",275
"Ohio,Bowersville",275
"New Jersey,Great Meadows",274
"Oklahoma,Proctor",274
"Washington,Oso",274
"California,Albion",274
"New Mexico,Pueblo Pintado",274
"South Dakota,Ramona",274
"Rhode Island,Watch Hill",274
"Oklahoma,Avant",274
"Iowa,Cumberland",274
"Alabama,Heath",274
"Florida,Caryville",274
"Oklahoma,Goltry",274
"North Dakota,Hunter",274
"Louisiana,Castor",274
"Kansas,Prescott",274
"North Carolina,Lansing",274
"Texas,Alfred",274
"West Virginia,Glen White",274
"Virginia,Boydton",274
"Minnesota,Vergas",274
"Pennsylvania,Siglerville",274
"Missouri,Cherokee Pass",274
"Arkansas,St. Charles",274
"Minnesota,Bricelyn",274
"Utah,Wallsburg",274
"California,Yettem",274
"California,Oak Glen",274
"Iowa,Patterson",274
"Georgia,Damascus",274
"Illinois,Victoria",274
"Alaska,Ambler",273
"Minnesota,Bowlus",273
"Missouri,Kingston",273
"West Virginia,Pine Grove",273
"Illinois,Lisbon",273
"New York,Davenport Center",273
"Louisiana,Belmont",273
"Iowa,Kiron",273
"Missouri,Jerico Springs",273
"Minnesota,Eitzen",273
"Montana,Heron",273
"California,Mesa Vista",273
"Oklahoma,Gracemont",273
"Montana,Trout Creek",273
"Ohio,Cumberland",273
"Illinois,Lake Ka-Ho",273
"Arkansas,Fox",273
"Texas,Tradewinds",273
"Virginia,The Plains",273
"Florida,Windsor",273
"Michigan,Mohawk",273
"Arkansas,Mitchellville",273
"New Mexico,Roy",272
"Ohio,Jenera",272
"North Carolina,Fountain",272
"Indiana,Saratoga",272
"North Carolina,Sandy Creek",272
"Tennessee,Hillsboro",272
"Illinois,Bulpitt",272
"Oklahoma,Dill City",272
"Louisiana,Provencal",272
"Wisconsin,Ephraim",272
"North Dakota,Selfridge",272
"California,Forbestown",272
"Michigan,Applegate",272
"Minnesota,Rutledge",272
"Michigan,Omer",272
"Colorado,Merino",272
"North Dakota,Medina",272
"Wisconsin,Haugen",272
"Minnesota,Gilman",272
"Colorado,Gold Hill",272
"Vermont,Websterville",272
"Virginia,Keller",272
"Kansas,Dennis",272
"New Mexico,Becenti",272
"Ohio,Mount Pleasant",271
"Kentucky,St. Charles",271
"Florida,Raiford",271
"Indiana,Crane",271
"West Virginia,Crumpler",271
"Iowa,South English",271
"Indiana,Patriot",271
"New York,Livonia Center",271
"Texas,Nazareth",271
"Ohio,Buckland",271
"Missouri,St. Francisville",271
"Texas,Progreso Lakes",271
"Idaho,Midvale",271
"Illinois,Cabery",271
"Pennsylvania,Star Junction",271
"West Virginia,Aurora",271
"Ohio,Lansing",270
"North Dakota,Anamoose",270
"Montana,Nashua",270
"Washington,Keyport",270
"North Dakota,Granville",270
"Illinois,Perry",270
"Iowa,Bertram",270
"Iowa,Lester",270
"Vermont,West Woodstock",270
"Texas,Midway",270
"South Carolina,Salley",270
"South Carolina,Pauline",270
"Missouri,Junction City",270
"Oklahoma,Bennington",270
"North Dakota,Tower City",270
"Illinois,Freeman Spur",270
"Arkansas,Oden",270
"New Mexico,Cruzville",270
"Washington,La Grande",270
"Hawaii,Maunaloa",270
"Illinois,Blairsville",270
"Oklahoma,Greasy",270
"Wisconsin,Sand Pillow",270
"Iowa,Halbur",269
"Idaho,Sweetwater",269
"Hawaii,Puako",269
"Washington,Lyle",269
"Ohio,Conesville",269
"Oklahoma,Foster",269
"California,Caspar",269
"New Jersey,Tuckahoe",269
"Kentucky,Broeck Pointe",269
"Louisiana,Rock Hill",269
"New Mexico,Rosedale",269
"North Dakota,Tappen",269
"New York,Fowlerville",269
"Illinois,East Gillespie",269
"West Virginia,Tioga",269
"Georgia,Woodville",269
"Tennessee,Oakdale",269
"Maryland,Pecktonville",269
"Texas,Lingleville",269
"Maryland,Graceham",268
"Minnesota,Nerstrand",268
"New York,Kiamesha Lake",268
"Texas,Industry",268
"New Mexico,Nadine",268
"Arkansas,Valley Springs",268
"South Dakota,Chester",268
"Nebraska,Lindsay",268
"Oklahoma,Mill Creek",268
"Michigan,Burlington",268
"Pennsylvania,St. Petersburg",268
"Nebraska,Bruning",268
"Florida,Garcon Point",268
"Illinois,Bellmont",268
"Texas,Tynan",268
"Kentucky,Corinth",268
"Ohio,Tarlton",267
"South Dakota,La Plant",267
"Colorado,St. Mary's",267
"Indiana,Marshall",267
"Oklahoma,Davidson",267
"Nebraska,Bee",267
"Ohio,Brandt",267
"Montana,Wineglass",267
"Alaska,Wales",267
"North Carolina,Hobgood",267
"Illinois,Bath",267
"New Mexico,Edith Endave",267
"North Carolina,Raemon",267
"Alabama,Sipsey",267
"Alaska,Moose Pass",267
"Texas,Lueders",266
"South Dakota,Pickstown",266
"Illinois,Long Point",266
"Wisconsin,Wheeler",266
"Minnesota,Skyline",266
"Kansas,Kanorado",266
"Pennsylvania,Grier City",266
"Iowa,Kensett",266
"Virginia,Stony Creek",266
"South Dakota,Hecla",266
"Texas,El Rancho Vela",266
"Texas,Eugenio Saenz",266
"Georgia,Rentz",266
"Minnesota,Dresbach",266
"New Mexico,Mount Taylor",266
"Kentucky,Saint Joseph",265
"Indiana,Dune Acres",265
"Washington,Spangle",265
"Minnesota,Dent",265
"Arkansas,St. Joe",265
"Colorado,Alpine",265
"Iowa,Dundee",265
"Kentucky,St. Mary",265
"Michigan,Wolverine",265
"Minnesota,Beaver Creek",265
"Iowa,Crystal Lake",265
"Alaska,Harding-Birch Lakes",265
"Iowa,Panama",265
"Texas,Thompsons",265
"Ohio,Unionville Center",265
"Colorado,Louviers",265
"Illinois,Easton",265
"Ohio,Tiro",265
"West Virginia,Bolt",265
"Pennsylvania,Crown",265
"Oklahoma,Talala",264
"Iowa,Lambs Grove",264
"Idaho,Lava Hot Springs",264
"Missouri,Preston",264
"Alabama,Lockhart",264
"Nebraska,Phillips",264
"Arizona,Wellton Hills",264
"Illinois,Solon Mills",264
"South Carolina,Monetta",264
"North Dakota,Sherwood",264
"Iowa,Westside",264
"Missouri,Freistatt",264
"Pennsylvania,Middleport",264
